record_id,date,customer_segment,acquisition_channel,region,active_users,sessions,feature_adoptions,data_loaded_at,source_system
2026-06-25|Mid-Market|Organic|APAC,2026-06-25,Mid-Market,Organic,APAC,533,1158,196,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Paid Search|North America,2026-06-25,Mid-Market,Paid Search,North America,731,1547,245,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Paid Search|EMEA,2026-06-25,Mid-Market,Paid Search,EMEA,536,1174,189,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Paid Search|APAC,2026-06-25,Mid-Market,Paid Search,APAC,454,1029,153,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Partner|North America,2026-06-25,Mid-Market,Partner,North America,520,1140,175,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Partner|EMEA,2026-06-25,Mid-Market,Partner,EMEA,377,808,134,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Partner|APAC,2026-06-25,Mid-Market,Partner,APAC,273,647,94,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Organic|North America,2026-06-25,Enterprise,Organic,North America,464,983,205,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Organic|EMEA,2026-06-25,Enterprise,Organic,EMEA,339,733,154,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Organic|APAC,2026-06-25,Enterprise,Organic,APAC,263,612,126,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Paid Search|North America,2026-06-25,Enterprise,Paid Search,North America,394,872,183,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Paid Search|EMEA,2026-06-25,Enterprise,Paid Search,EMEA,283,659,129,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Paid Search|APAC,2026-06-25,Enterprise,Paid Search,APAC,227,487,103,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Partner|North America,2026-06-25,Enterprise,Partner,North America,260,556,120,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Partner|EMEA,2026-06-25,Enterprise,Partner,EMEA,183,416,82,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Enterprise|Partner|APAC,2026-06-25,Enterprise,Partner,APAC,153,330,67,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Organic|North America,2026-06-26,SMB,Organic,North America,1343,3015,459,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Organic|EMEA,2026-06-26,SMB,Organic,EMEA,1061,2278,371,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Organic|APAC,2026-06-26,SMB,Organic,APAC,771,1704,271,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Paid Search|North America,2026-06-26,SMB,Paid Search,North America,1127,2445,408,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Paid Search|EMEA,2026-06-26,SMB,Paid Search,EMEA,878,1943,316,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Paid Search|APAC,2026-06-26,SMB,Paid Search,APAC,659,1394,235,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Partner|North America,2026-06-26,SMB,Partner,North America,822,1793,301,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Partner|EMEA,2026-06-26,SMB,Partner,EMEA,555,1250,195,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|SMB|Partner|APAC,2026-06-26,SMB,Partner,APAC,432,999,147,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Organic|North America,2026-06-26,Mid-Market,Organic,North America,842,1817,301,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Organic|EMEA,2026-06-26,Mid-Market,Organic,EMEA,612,1321,223,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Organic|APAC,2026-06-26,Mid-Market,Organic,APAC,532,1200,192,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Paid Search|North America,2026-06-26,Mid-Market,Paid Search,North America,731,1602,249,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Paid Search|EMEA,2026-06-26,Mid-Market,Paid Search,EMEA,559,1316,192,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Paid Search|APAC,2026-06-26,Mid-Market,Paid Search,APAC,401,945,138,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Partner|North America,2026-06-26,Mid-Market,Partner,North America,494,1124,165,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Partner|EMEA,2026-06-26,Mid-Market,Partner,EMEA,360,786,128,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Mid-Market|Partner|APAC,2026-06-26,Mid-Market,Partner,APAC,277,613,101,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Organic|North America,2026-06-26,Enterprise,Organic,North America,482,1044,215,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Organic|EMEA,2026-06-26,Enterprise,Organic,EMEA,334,756,152,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Organic|APAC,2026-06-26,Enterprise,Organic,APAC,275,655,132,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Paid Search|North America,2026-06-26,Enterprise,Paid Search,North America,356,819,167,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Paid Search|EMEA,2026-06-26,Enterprise,Paid Search,EMEA,251,564,120,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Paid Search|APAC,2026-06-26,Enterprise,Paid Search,APAC,222,523,100,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Partner|North America,2026-06-26,Enterprise,Partner,North America,260,575,120,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Partner|EMEA,2026-06-26,Enterprise,Partner,EMEA,178,403,83,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-26|Enterprise|Partner|APAC,2026-06-26,Enterprise,Partner,APAC,141,303,64,2026-06-27 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Organic|North America,2026-06-27,SMB,Organic,North America,1113,2469,385,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Organic|EMEA,2026-06-27,SMB,Organic,EMEA,778,1756,277,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Organic|APAC,2026-06-27,SMB,Organic,APAC,615,1442,217,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Paid Search|North America,2026-06-27,SMB,Paid Search,North America,917,2135,326,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Paid Search|EMEA,2026-06-27,SMB,Paid Search,EMEA,683,1553,247,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Paid Search|APAC,2026-06-27,SMB,Paid Search,APAC,501,1167,182,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Partner|North America,2026-06-27,SMB,Partner,North America,628,1364,226,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Partner|EMEA,2026-06-27,SMB,Partner,EMEA,415,953,141,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|SMB|Partner|APAC,2026-06-27,SMB,Partner,APAC,331,708,112,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Organic|North America,2026-06-27,Mid-Market,Organic,North America,729,1724,259,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Organic|EMEA,2026-06-27,Mid-Market,Organic,EMEA,512,1149,180,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Organic|APAC,2026-06-27,Mid-Market,Organic,APAC,415,963,141,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Paid Search|North America,2026-06-27,Mid-Market,Paid Search,North America,542,1273,194,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Paid Search|EMEA,2026-06-27,Mid-Market,Paid Search,EMEA,390,913,136,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Paid Search|APAC,2026-06-27,Mid-Market,Paid Search,APAC,343,802,124,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Partner|North America,2026-06-27,Mid-Market,Partner,North America,358,788,129,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Partner|EMEA,2026-06-27,Mid-Market,Partner,EMEA,286,611,99,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Mid-Market|Partner|APAC,2026-06-27,Mid-Market,Partner,APAC,218,490,73,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Organic|North America,2026-06-27,Enterprise,Organic,North America,361,849,169,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Organic|EMEA,2026-06-27,Enterprise,Organic,EMEA,233,547,111,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Organic|APAC,2026-06-27,Enterprise,Organic,APAC,193,445,85,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Paid Search|North America,2026-06-27,Enterprise,Paid Search,North America,294,684,131,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Paid Search|EMEA,2026-06-27,Enterprise,Paid Search,EMEA,207,470,98,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Paid Search|APAC,2026-06-27,Enterprise,Paid Search,APAC,164,390,77,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Partner|North America,2026-06-27,Enterprise,Partner,North America,197,436,95,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Partner|EMEA,2026-06-27,Enterprise,Partner,EMEA,136,316,61,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-27|Enterprise|Partner|APAC,2026-06-27,Enterprise,Partner,APAC,109,256,50,2026-06-28 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Organic|North America,2026-06-28,SMB,Organic,North America,1020,2200,374,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Organic|EMEA,2026-06-28,SMB,Organic,EMEA,806,1856,279,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Organic|APAC,2026-06-28,SMB,Organic,APAC,617,1459,216,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Paid Search|North America,2026-06-28,SMB,Paid Search,North America,868,1842,309,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Paid Search|EMEA,2026-06-28,SMB,Paid Search,EMEA,601,1289,208,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Paid Search|APAC,2026-06-28,SMB,Paid Search,APAC,519,1190,185,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Partner|North America,2026-06-28,SMB,Partner,North America,604,1348,219,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Partner|EMEA,2026-06-28,SMB,Partner,EMEA,459,1056,161,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|SMB|Partner|APAC,2026-06-28,SMB,Partner,APAC,336,755,113,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Organic|North America,2026-06-28,Mid-Market,Organic,North America,707,1585,241,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Organic|EMEA,2026-06-28,Mid-Market,Organic,EMEA,471,1075,163,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Organic|APAC,2026-06-28,Mid-Market,Organic,APAC,406,897,140,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Paid Search|North America,2026-06-28,Mid-Market,Paid Search,North America,532,1208,177,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Paid Search|EMEA,2026-06-28,Mid-Market,Paid Search,EMEA,390,877,138,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Paid Search|APAC,2026-06-28,Mid-Market,Paid Search,APAC,332,779,122,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Partner|North America,2026-06-28,Mid-Market,Partner,North America,358,804,120,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Partner|EMEA,2026-06-28,Mid-Market,Partner,EMEA,288,676,97,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Mid-Market|Partner|APAC,2026-06-28,Mid-Market,Partner,APAC,209,446,71,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Organic|North America,2026-06-28,Enterprise,Organic,North America,354,799,162,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Organic|EMEA,2026-06-28,Enterprise,Organic,EMEA,256,590,113,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Organic|APAC,2026-06-28,Enterprise,Organic,APAC,206,490,95,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Paid Search|North America,2026-06-28,Enterprise,Paid Search,North America,275,620,130,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Paid Search|EMEA,2026-06-28,Enterprise,Paid Search,EMEA,210,447,96,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Paid Search|APAC,2026-06-28,Enterprise,Paid Search,APAC,173,370,79,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Partner|North America,2026-06-28,Enterprise,Partner,North America,202,475,96,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Partner|EMEA,2026-06-28,Enterprise,Partner,EMEA,146,322,70,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-28|Enterprise|Partner|APAC,2026-06-28,Enterprise,Partner,APAC,103,224,49,2026-06-29 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Organic|North America,2026-06-29,SMB,Organic,North America,1487,3480,506,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Organic|EMEA,2026-06-29,SMB,Organic,EMEA,1097,2435,387,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Organic|APAC,2026-06-29,SMB,Organic,APAC,799,1812,291,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Paid Search|North America,2026-06-29,SMB,Paid Search,North America,1151,2695,406,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Paid Search|EMEA,2026-06-29,SMB,Paid Search,EMEA,796,1843,268,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Paid Search|APAC,2026-06-29,SMB,Paid Search,APAC,639,1518,222,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Partner|North America,2026-06-29,SMB,Partner,North America,802,1834,274,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Partner|EMEA,2026-06-29,SMB,Partner,EMEA,569,1240,201,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|SMB|Partner|APAC,2026-06-29,SMB,Partner,APAC,452,998,163,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Organic|North America,2026-06-29,Mid-Market,Organic,North America,961,2273,333,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Organic|EMEA,2026-06-29,Mid-Market,Organic,EMEA,684,1548,227,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Organic|APAC,2026-06-29,Mid-Market,Organic,APAC,564,1223,189,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Paid Search|North America,2026-06-29,Mid-Market,Paid Search,North America,763,1654,259,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Paid Search|EMEA,2026-06-29,Mid-Market,Paid Search,EMEA,529,1129,193,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Paid Search|APAC,2026-06-29,Mid-Market,Paid Search,APAC,440,974,157,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Partner|North America,2026-06-29,Mid-Market,Partner,North America,490,1089,180,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Partner|EMEA,2026-06-29,Mid-Market,Partner,EMEA,347,790,126,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Mid-Market|Partner|APAC,2026-06-29,Mid-Market,Partner,APAC,302,657,101,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Organic|North America,2026-06-29,Enterprise,Organic,North America,461,986,217,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Organic|EMEA,2026-06-29,Enterprise,Organic,EMEA,345,796,155,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Organic|APAC,2026-06-29,Enterprise,Organic,APAC,259,579,121,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Paid Search|North America,2026-06-29,Enterprise,Paid Search,North America,371,859,169,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Paid Search|EMEA,2026-06-29,Enterprise,Paid Search,EMEA,285,613,136,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Paid Search|APAC,2026-06-29,Enterprise,Paid Search,APAC,211,456,96,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Partner|North America,2026-06-29,Enterprise,Partner,North America,239,536,106,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Partner|EMEA,2026-06-29,Enterprise,Partner,EMEA,177,414,85,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-29|Enterprise|Partner|APAC,2026-06-29,Enterprise,Partner,APAC,138,293,63,2026-06-30 12:00:00,Synthetic product + billing events
2026-06-30|SMB|Organic|North America,2026-06-30,SMB,Organic,North America,1486,3236,546,2026-07-01 12:00:00,Synthetic product + billing events
2026-06-30|SMB|Organic|EMEA,2026-06-30,SMB,Organic,EMEA,1054,2232,382,2026-07-01 12:00:00,Synthetic product + billing events
